Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3438860004048;GAB073                   ;YAOURT AUX FRUITS FRAISE FRAMBOISE MYRTILLE ABRICOT 4X125G                      ;05      ;YAOURVAC;GABORI  ;     1;       3,000;       3,000;       2,470;  8,00;  0,00;  0,00;         6,81;1;0;      0,0000;   0,0000;       2,270
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3444940000404;MER001                   ;FILETS DE HARENGS DOUX MSC 200G                                                 ;05      ;POISSON ;NATOCE  ;     5;      25,000;      25,000;       2,660;  8,00;  0,00;  0,00;        61,25;1;0;      0,0000;   0,0000;       2,450
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3483460140207;TOF055                   ;TOFU FUME 2X100G                                                                ;05      ;PREVT   ;TOFOUL  ;     1;       6,000;       6,000;       2,990;  8,00;  0,00;  0,00;        16,50;1;0;      0,0000;   0,0000;       2,750
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3531150222020;ARM023                   ;PATE FEUILLETEE PUR BEURRE prête à dérouler 250G                                ;05      ;PANPPRET;DELICE  ;     1;       6,000;       6,000;       2,240;  8,00; 10,00;  0,00;        11,10;1;0;      0,0000;   0,0000;       1,850
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3531150222044;ARM024                   ;PATE BRISEE PUR BEURRE  prête à dérouler  250G                                  ;05      ;PANPPRET;DELICE  ;     1;       6,000;       6,000;       2,240;  8,00;  0,00;  0,00;        12,36;1;0;      0,0000;   0,0000;       2,060
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3545450813536;MER012                   ;TARTARE D'ALGUES 110G                                                           ;05      ;POISSON ;BORDABOR;     2;      12,000;      12,000;       3,340;  8,00;  0,00;  0,00;        36,84;1;0;      0,0000;   0,0000;       3,070
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3553070011713;BDL003                   ;L ENCALAT BREBIS 240G                                                           ;05      ;FROAFBRE;BERGERS ;     1;       4,000;       4,000;       5,790;  8,00;  6,00;  0,00;        20,04;1;0;      0,0000;   0,0000;       5,010
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;355307002009 ;BDL004                   ;BROUSSE BOL BREBIS 250G                                                         ;05      ;FROAFBRE;BERGERS ;     1;       4,000;       4,000;       3,790;  8,00;  0,00;  0,00;        13,96;1;0;      0,0000;   0,0000;       3,490
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3562562200528;ARM034                   ;CREPES DE SARRASIN DIAM 290 360G                                                ;05      ;BISCREPE;DELICE  ;     2;      12,000;      12,000;       3,230;  8,00;  0,00;  0,00;        35,64;1;0;      0,0000;   0,0000;       2,970
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3562562210015;ARM002                   ;BLINIS X16 135G                                                                 ;05      ;BISBLIPA;DELICE  ;     1;       6,000;       6,000;       2,390;  8,00; 10,00;  0,00;        11,88;1;0;      0,0000;   0,0000;       1,980
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3575883001170;ATI002                   ;BREBIS PORTION 200G                                                             ;05      ;FROAFBRE;AGOUR   ;     1;       6,000;       6,000;       6,270;  8,00;  0,00;  0,00;        34,62;1;0;      0,0000;   0,0000;       5,770
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3701208210020;FLE005                   ;CAMEMBERT 250G                                                                  ;05      ;FROAFVAC;PREFLEUR;     2;      12,000;      12,000;       2,560;  8,00;  0,00;  0,00;        28,32;1;0;      0,0000;   0,0000;       2,360
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3701208210037;FLE004                   ;BEURRE DOUX 250G                                                                ;05      ;BECREVAC;PREFLEUR;     2;      40,000;      40,000;       2,020;  0,00;  0,00;  0,00;        80,80;1;0;      0,0000;   0,0000;       2,020
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3701208210044;FLE003                   ;BEURRE DEMI SEL 250G                                                            ;05      ;BECREVAC;PREFLEUR;     2;      40,000;      40,000;       2,560;  8,00;  0,00;  0,00;        94,40;1;0;      0,0000;   0,0000;       2,360
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3770003351153;TBG002                   ;YAOURT BREBIS NATURE AU LAIT ENTIER 400G                                        ;05      ;YAOURBRE;TRADI   ;     2;      12,000;      12,000;       2,290;  8,00; 10,00;  0,00;        22,80;1;0;      0,0000;   0,0000;       1,900
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;4000915040098;BVD031                   ;PROSCUITTO CRUDO 80G (véritable jambon cru italien)                             ;05      ;VIACHARC;VERDE   ;     1;       6,000;       6,000;       5,500;  8,00;  0,00;  0,00;        30,36;1;0;      0,0000;   0,0000;       5,060
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;4000915102871;BVD033                   ;HOUMOUS TAHINI 150G aux pois chiches et au sésame                               ;05      ;TAR     ;VERDE   ;     3;      12,000;      12,000;       1,960;  8,00;  0,00;  0,00;        21,60;1;0;      0,0000;   0,0000;       1,800
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;4026913152854;OMA110                   ;MOZZARELLA DI BUFALA CAMPANA DOP 125G                                           ;05      ;FROAFVAC;OMA     ;     8;      24,000;      24,000;       2,350;  8,00;  0,00;  0,00;        51,84;1;0;      0,0000;   0,0000;       2,160
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;4026913162280;OMA007                   ;FETA GRECO 180G                                                                 ;05      ;FROAFBRE;OMA     ;     3;       9,000;       9,000;       2,680;  8,00;  0,00;  0,00;        22,23;1;0;      0,0000;   0,0000;       2,470
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;7610900231300;BDM020                   ;COCO BRASSE ONCTUEUX NATURE - 375G                                              ;05      ;YAOURVEG;BIEDER  ;     2;      12,000;      12,000;       2,360;  8,00;  0,00;  0,00;        26,04;1;0;      0,0000;   0,0000;       2,170
