Code Tiers;Nom;CP;Ville;EAN;Ref;Désignation;Famille;sous-famille;Marque;Colis;Qte;BLqte;PUB;R1;R2;RQ;Montant;Code TVA;Code TPF;Taxe Soda;EcoTaxe;Prix Net
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990000120;LEG005                   ;POIREAU FRANCE, 10KG, LE KG                                                     ;01      ;1LEG    ;POIREAU ;     1;      10,000;      10,000;       2,410;  0,00;  0,00;  0,00;        24,10;1;1;      0,0000;   0,0000;       2,410
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100451;LEG327                   ;SALADE CRESSON, LA BOTTE                                                        ;01      ;1LEG    ;AROMATIQ;     2;      12,000;      12,000;       2,920;  0,00;  0,00;  0,00;        35,04;1;1;      0,0000;   0,0000;       2,920
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100628;LEG442                   ;TOPINAMBOUR FRANCE, LE KG                                                       ;01      ;1LEG    ;TOPINANB;     1;       5,000;       5,000;       1,860;  0,00;  0,00;  0,00;         9,30;1;1;      0,0000;   0,0000;       1,860
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114410;FRI1076                  ;AVOCAT HASS  VRAC* ESPAGNE, CALIBRE 30/32, 6 KG, LE KG                          ;01      ;2FRU    ;AVOCAT  ;     2;      12,000;      12,000;       4,110;  0,00;  0,00;  0,00;        49,32;1;2;      0,0000;   0,0000;       4,110
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999102240;FRI511                   ;BANANE TOURNANT JAUNE COLO 4, LE KG                                             ;01      ;2FRU    ;BANANE  ;     2;      37,000;      37,000;       1,370;  0,00;  0,00;  0,00;        50,69;1;2;      0,0000;   0,0000;       1,370
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999107368;FRI849                   ;CITRON JAUNE ITALIE, CAL 3/4, LE KG                                             ;01      ;2FRU    ;CITRON  ;     2;      12,000;      12,000;       1,720;  0,00;  0,00;  0,00;        20,64;1;2;      0,0000;   0,0000;       1,720
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999114403;FRI1075                  ;CLEMENTINE LATE ESPAGNE, CAL 2/3, LE KG                                         ;01      ;2FRU    ;CLEMENTI;     5;      30,000;      30,000;       2,850;  0,00;  0,00;  0,00;        85,50;1;2;      0,0000;   0,0000;       2,850
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999100543;FRI211                   ;KIWI HAYWARD *VRAC* FRANCE, CAL 25/27, LE KG                                    ;01      ;2FRU    ;KIWI    ;     1;      10,000;      10,000;       3,940;  0,00;  0,00;  0,00;        39,40;1;1;      0,0000;   0,0000;       3,940
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990002047;FRI025                   ;ORANGE A JUS ESPAGNE, CAL 6/7/8, LE KG                                          ;01      ;2FRU    ;ORANGE  ;     1;      10,000;      10,000;       1,140;  0,00;  0,00;  0,00;        11,40;1;2;      0,0000;   0,0000;       1,140
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999999109966;FRI176                   ;ORANGE NAVEL WASHINGTON ITALIE, CAL 2/3/4, LE KG                                ;01      ;2FRU    ;ORANGE  ;     2;      20,000;      20,000;       1,560;  0,00;  0,00;  0,00;        31,20;1;2;      0,0000;   0,0000;       1,560
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;9999990002489;FRI071                   ;POIRE WILLIAM VERTE *VRAC*, CAL 60/70/80, LE KG                                 ;01      ;2FRU    ;POIRE   ;     2;      26,000;      26,000;       2,560;  0,00;  0,00;  0,00;        66,56;1;1;      0,0000;   0,0000;       2,560
C7806932;POP LA COOP                           ;78160   ;MARLY LE ROI                          ;3760207860056;FRS211                   ;PRUNEAUX MOELLEUX *VRAC*, 2KG50I, LE KG                                         ;02      ;3FRSECV ;FONBIO  ;     1;       2,500;       2,500;       7,080;  8,00;  0,00;  0,00;        16,28;1;0;      0,0000;   0,0000;       6,512
